Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2021-05-03,14.800249099731445,15.209240277723236,14.75112061320419,15.087789925219155,203912000
2021-05-04,14.315943717956543,14.601489619166298,13.975783018917165,14.601240371190695,405324000
2021-05-05,14.422933578491211,14.777060811971308,14.352108131795191,14.672817101879705,292024000
2021-05-06,14.487271308898926,14.535402805545267,14.183022295182871,14.459589562260682,193380000
2021-05-07,14.775809288024902,14.93391906739071,14.635654875272314,14.771819417961543,229328000
2021-05-10,14.230653762817383,14.769574480986956,14.214942578988863,14.750870418906874,268904000
2021-05-11,14.27105712890625,14.31943788278962,13.716175850049229,13.790991164420195,285584000
2021-05-12,13.724653244018555,14.225168896948256,13.675524752489777,13.975035218815083,303408000
2021-05-13,13.631632804870605,14.046111298805778,13.42588999722822,13.999226037710349,285404000
2021-05-14,14.207959175109863,14.29275009480988,13.714675592058635,13.855827943364837,258616000
2021-05-17,14.130653381347656,14.134394004353096,13.819421560558128,14.12217419191544,216980000
2021-05-18,13.981269836425781,14.368814302100715,13.96954852184947,14.231902003595811,186256000
2021-05-19,14.031147956848145,14.04486420754391,13.50993328439384,13.533125715779056,344000000
2021-05-20,14.57655143737793,14.647626114558799,14.23539279664413,14.267313661284234,321592000
2021-05-21,14.954867362976074,15.184551264267617,14.83291851571383,15.126444143548222,672992000
2021-05-24,15.573592185974121,15.706264404068651,15.138664001057602,15.175074181777035,554816000
2021-05-25,15.609253883361816,15.779583475638967,15.444410600364295,15.72721286252232,435408000
2021-05-26,15.661376953125,15.754896323009897,15.547907279022002,15.69554295501756,370440000
2021-05-27,15.449897766113281,15.71125330157703,15.421966770902706,15.66112686872143,581476000
2021-05-28,16.20453643798828,16.23745619906393,15.462866702379829,15.462866702379829,644536000
2021-06-01,16.2244873046875,16.347933551781875,15.864126093340143,16.229974565620903,472804000
2021-06-02,16.736976623535156,16.877132024892546,16.195562337610674,16.212271468853235,594168000
2021-06-03,16.92799949645996,17.21653919121197,16.542201731687715,16.659662203794827,580008000
2021-06-04,17.535003662109375,17.617548491853103,17.0534414177765,17.07039788842642,617120000
2021-06-07,17.575651168823242,17.768675615133215,17.15045132468314,17.528020079725916,575756000
2021-06-08,17.41405487060547,17.57814946975256,17.208560371373252,17.484131607589486,323848000
2021-06-09,17.319517135620117,17.535784584212863,17.21724683977424,17.476666914175155,381656000
2021-06-10,17.386119842529297,17.452971689075827,17.137676776852064,17.31128832755389,287772000
2021-06-11,17.785472869873047,17.899218794058417,17.404823958700685,17.440493617838474,416308000
2021-06-14,17.978538513183594,17.999242253062135,17.623333969257686,17.866041024862966,321376000
2021-06-15,17.748807907104492,17.976050499289112,17.688443709180554,17.875026725443956,243032000
2021-06-16,17.770503997802734,17.914682262565314,17.545257811678535,17.751048686283887,307124000
2021-06-17,18.615612030029297,18.792964979607603,17.71662372222767,17.734832506474874,809656000
2021-06-18,18.59715461730957,19.331761477324207,18.542526359488548,18.742080787588076,968856000
2021-06-21,18.386133193969727,18.49514044455132,17.782982197246216,18.394114765033102,672384000
2021-06-22,18.844602584838867,18.92143232381055,18.344970443440133,18.430280361670633,580144000
2021-06-23,19.014720916748047,19.11000874290461,18.86555464748546,18.965331868127812,332356000
2021-06-24,19.16264533996582,19.376667140371925,19.0456565249528,19.184846818923116,320924000
2021-06-25,18.9885311126709,19.30233009055786,18.852336315853158,19.23747460979559,278364000
2021-06-28,19.940401077270508,20.03394186005266,19.2758869909924,19.318042384046755,495436000
2021-06-29,19.982057571411133,20.053895490873828,19.61313175506694,19.838128621240415,367632000
2021-06-30,19.957866668701172,20.117509490168736,19.81942620130902,19.954623798999663,326568000
2021-07-01,20.166893005371094,20.41034795573493,19.974322929566206,20.08008726884415,480136000
2021-07-02,20.441282272338867,20.45949296291919,20.24247763436387,20.39463747913961,342764000
2021-07-06,20.652311325073242,20.795490483018398,20.304839002416227,20.69122385571064,446708000
2021-07-07,20.326295852661133,20.828423108806717,20.2866353965725,20.80697144560945,418428000
2021-07-08,19.85833740234375,20.088073010027667,19.656788496494755,19.81219121733982,503300000
2021-07-09,20.005502700805664,20.03543643453273,19.71016375978145,19.917949051250865,296624000
2021-07-12,20.466726303100586,20.48692953104882,20.142700097359224,20.194833408061367,321984000
2021-07-13,20.204811096191406,20.41558998557854,20.06911490682044,20.354974593131452,290708000
2021-07-14,19.79722023010254,20.372184323242063,19.70866935395099,20.31231875455306,380100000
2021-07-15,18.92392349243164,19.80270862400988,18.816414013293638,19.76753757883624,550564000
2021-07-16,18.120471954345703,19.114249610724638,18.032668986212673,18.988032725090143,688224000
2021-07-19,18.73784065246582,18.999504392664644,17.825629630506736,17.875269883894855,749060000
2021-07-20,18.57046890258789,18.79596444122418,18.123468610489642,18.688205629147088,434687000
2021-07-21,19.36668586730957,19.48342535694125,18.700177259556888,18.83986423648893,371017000
2021-07-22,19.550277709960938,19.842623177456858,19.232986505120362,19.598170937456786,323826000
2021-07-23,19.514358520507812,19.65604185729442,19.207045233457105,19.612139415403593,195672000
2021-07-26,19.250944137573242,19.398612673272545,18.87179107976758,19.26790639829814,203943000
2021-07-27,19.165142059326172,19.57821787441653,18.699183100563786,19.22201408557832,248863000
2021-07-28,19.459482192993164,19.60216275943113,18.95261629855176,19.275892746609742,202191000
2021-07-29,19.618127822875977,19.808701619528385,19.284871556554233,19.47544535320664,190781000
2021-07-30,19.455488204956055,19.586194490823832,19.22001478198621,19.374667678926546,183497000
2021-08-02,19.705923080444336,19.916452624238815,19.317791289277817,19.65603542881922,217444000
2021-08-03,19.77078628540039,20.176877713912567,19.17711272208886,19.695952875592035,301811000
2021-08-04,20.228755950927734,20.272658383096573,19.78375021069901,19.945389340104725,231309000
2021-08-05,20.590944290161133,20.686730720342474,20.29660255480396,20.454250895886414,211435000
2021-08-06,20.3205509185791,20.524096148760073,20.164898907628032,20.478199273286513,178497000
2021-08-09,20.249710083007812,20.46223410099579,20.098048857451968,20.400372185145788,146443000
2021-08-10,19.89151382446289,20.38441095043881,19.79073746939865,20.276652149351023,179238000
2021-08-11,19.65504264831543,20.00426203166139,19.386643798764577,19.998274902544892,185925000
2021-08-12,19.86058235168457,19.984304288652414,19.576218486098607,19.825660607005055,151652000
2021-08-13,20.142953872680664,20.16889683278907,19.806705933511502,19.86058629491036,183063000
2021-08-16,19.905481338500977,20.24172919957382,19.409588774585117,20.09006796888295,210876000
2021-08-17,19.414583206176758,19.72588730915241,19.22400940304994,19.641075981534332,204585000
2021-08-18,18.997514724731445,19.59018912572773,18.957603067946085,19.456487359207824,285913000
2021-08-19,19.753822326660156,20.449267516834226,18.720132893608813,19.450499831207676,766555000
2021-08-20,20.769548416137695,20.818438857926825,19.888519437371215,19.94638866874233,675741000
2021-08-23,21.909000396728516,21.947912925807106,20.903250350633197,20.924203397298,575807000
2021-08-24,21.744367599487305,21.909997531385216,21.48694391201485,21.70445785017865,297299000
2021-08-25,22.163429260253906,22.419855713761294,21.673525742463315,21.688491659774787,347701000
2021-08-26,22.018754959106445,22.29014733822545,21.741375451642853,22.15046036413365,237940000
2021-08-27,22.585491180419922,22.67129972712439,22.11753781357418,22.134500078800222,304722000
2021-08-30,22.637372970581055,22.991580355069562,22.50067954473319,22.77905630499496,262580000
2021-08-31,22.338991165161133,22.648353472960288,22.07453644264156,22.648353472960288,259850000
2021-09-01,22.39487075805664,22.650345047811708,22.311043792069864,22.4387809369474,201767000
2021-09-02,22.349960327148438,22.546555855660092,22.249168120910575,22.47170927220523,187834000
2021-09-03,22.79604721069336,22.93875292763135,22.15436923092753,22.279112296634487,280532000
2021-09-07,22.615419387817383,22.85193175199729,22.475705860557778,22.786067428844145,198107000
2021-09-08,22.29308319091797,22.563526062752924,21.93182586082569,22.466725323109348,254434000
2021-09-09,22.13141632080078,22.49167436409393,22.08551134357219,22.26613906339988,196856000
2021-09-10,22.43178939819336,22.579483945674816,22.224216830830574,22.302055591877906,248376000
2021-09-13,22.10646629333496,22.916797475878276,21.81306999526155,22.637372339454643,297500000
2021-09-14,22.196279525756836,22.363933451036715,22.040600065099298,22.22921073103916,199755000
2021-09-15,22.29507827758789,22.321025809840197,21.92084908003349,22.26314446387039,166538000
2021-09-16,22.196279525756836,22.231207426856813,21.881926512429214,22.13740079198433,156033000
2021-09-17,21.854982376098633,22.275116504076188,21.785126571378843,22.25415976266025,294503000
2021-09-20,21.069602966308594,21.38894489978741,20.619529786404915,21.102534175277412,349440000
2021-09-21,21.20233154296875,21.380962578052618,20.90694040948947,21.372979599788614,204688000
2021-09-22,21.89590072631836,21.91486077380473,21.15243122045159,21.32208186520741,268726000
2021-09-23,22.435787200927734,22.488677753626337,21.845003134420406,22.094489243871266,248555000
2021-09-24,22.035612106323242,22.103473124845767,21.816064999304178,22.024635036486504,217655000
2021-09-27,21.615478515625,21.754192745335704,21.281168009429962,21.665374981095614,245215000
2021-09-28,20.656450271606445,21.374971448404203,20.608548606029547,21.17039292521659,343069000
2021-09-29,20.47482681274414,20.973799045887088,20.424928447373038,20.8969576569864,218394000
2021-09-30,20.673418045043945,21.02269900375307,20.645475720621462,20.725311205175426,221009000
2021-10-01,20.699365615844727,20.816123798789594,20.161472062841753,20.707348593286746,240978000
2021-10-04,19.69144058227539,20.499775067963235,19.51480436585159,20.461853071607546,345635000
2021-10-05,20.408964157104492,20.60555973549591,19.81319114034007,19.90899448692086,279282000
2021-10-06,20.65744972229004,20.6774071635698,20.038723360348456,20.078642049763726,297202000
2021-10-07,21.03167724609375,21.278169233572847,20.92888834187174,21.04864059401469,256919000
2021-10-08,20.78818130493164,21.16241049332735,20.732296656436677,21.057626777399292,151258000
2021-10-11,20.6524600982666,21.019703686500428,20.46883830414969,20.532707830127908,163388000
2021-10-12,20.628511428833008,21.013717707370695,20.48580570766781,20.785188312861532,162134000
2021-10-13,20.895954132080078,20.946849883438986,20.670418895804758,20.87499739389011,180652000
2021-10-14,21.701295852661133,21.710276224041788,21.07857809526198,21.244237205478402,243589000
2021-10-15,21.817060470581055,21.88591887935075,21.61747272820035,21.765167314945042,226994000
2021-10-18,22.17632293701172,22.245181351573397,21.599509992231866,21.70429561198073,189494000
2021-10-19,22.244184494018555,22.333000354248618,21.991704268986588,22.23021142807593,161473000
2021-10-20,22.05756950378418,22.38689113624754,21.93681792130958,22.259153972227175,146276000
2021-10-21,22.64535903930664,22.664320992336002,22.03761150420353,22.051582668150076,187590000
2021-10-22,22.679285049438477,23.08245393094305,22.514625207539453,22.776085781397935,249384000
2021-10-25,23.118379592895508,23.30699025615322,22.72319371456026,22.925775538059284,230235000
2021-10-26,24.666189193725586,25.20707674420547,23.874820066677863,23.939686981437962,485898000
2021-10-27,24.400741577148438,25.038428062047632,24.232088329597563,24.42369501670846,245990000
2021-10-28,24.889734268188477,24.89871654547079,24.47259418957567,24.826864037496623,234204000
2021-10-29,25.514440536499023,25.656148820511262,24.948606699958546,24.949604096039383,292503000
2021-11-01,25.77391242980957,25.84077414831852,25.17514534532995,25.59627881018903,265740000
2021-11-02,26.34672737121582,26.623158377452754,25.746962995391332,25.768919034563826,294112000
2021-11-03,26.54332733154297,26.728945830452645,26.18107451423238,26.61517983790427,239910000
2021-11-04,29.7397403717041,31.30052452350246,27.06225509891964,27.17302698343725,1153631000
2021-11-05,29.690841674804688,31.335452807247698,29.34954374126454,30.124946942378365,851260000
2021-11-08,30.740680694580078,31.036071770159673,29.845523288055762,30.0870264157735,503101000
2021-11-09,30.593982696533203,32.243586659600666,29.9024083019337,32.215644336725056,646746000
2021-11-10,29.398448944091797,30.78659059758432,28.71884893043051,29.29566191648222,636206000
2021-11-11,30.327531814575195,30.527121469817228,29.715792890325954,30.405372503422235,332172000
2021-11-12,30.327531814575195,30.61693662433334,29.56909378945469,29.948313753728954,413054000
2021-11-15,29.96327781677246,30.58100483290278,29.186877257904996,30.48919489959524,384909000
2021-11-16,30.140913009643555,30.32752888145792,29.644934915209124,29.697827367892437,264484000
2021-11-17,29.20085334777832,30.446289165355424,28.740800497149056,30.355474709419386,428508000
2021-11-18,31.60988998413086,32.692658808729135,31.25661755420569,32.300468889918044,781711000
2021-11-19,32.917205810546875,33.01999475192539,31.839425634521945,32.17673028088218,533867000
2021-11-22,31.89031410217285,34.57578276040281,31.834429453313092,33.44810439942293,754335000
2021-11-23,31.68074607849121,32.29348431531338,30.816525023059096,31.470179349441892,532163000
2021-11-24,32.606842041015625,32.78746977215828,30.86443045905106,31.396335881375414,435162000
2021-11-26,31.438243865966797,32.64276162923178,31.285558488884924,32.532987132035885,283069000
2021-11-29,33.30739212036133,33.34331741870342,31.97014645706555,32.29946994005568,454964000
2021-11-30,32.60883331298828,33.28444369151057,31.79850400483013,33.100819984063634,622066000
2021-12-01,31.374221801757812,33.22463920028377,31.31932783633501,33.15477484562234,484368000
2021-12-02,32.06389617919922,32.415216910384245,30.965024707023783,31.15366042945053,472890000
2021-12-03,30.63365936279297,32.06688384228752,30.07174622980887,31.93813163483009,544325000
2021-12-06,29.978931427001953,30.182535611106626,27.983795458648544,29.822233455814413,658938000
2021-12-07,32.36430358886719,32.38626422162918,30.591738246734344,30.897148284520917,593053000
2021-12-08,31.764469146728516,32.22757276894839,31.36025147158854,31.937135010758553,475551000
2021-12-09,30.431053161621094,32.14273959159787,30.369172752689572,31.672647606673255,488507000
2021-12-10,30.139619827270508,31.24448007552964,29.803271437379514,31.08977904315852,488825000
2021-12-13,28.10655403137207,30.235431505717692,28.06164095629319,30.190518430638814,598344000
2021-12-14,28.282217025756836,28.62255738718442,27.19731858901298,27.645449960078636,667035000
2021-12-15,30.40011215209961,30.441033250824958,27.7841791365001,28.345092875773645,698297000
2021-12-16,28.332117080688477,31.099756612539498,28.038686765312615,31.091772658065082,707366000
2021-12-17,27.747251510620117,28.866084513821278,27.706330412496648,27.930895789317223,713758000
2021-12-20,27.6654109954834,28.089588585739136,27.09252129792592,27.25221181922181,461847000
2021-12-21,29.01878547668457,29.063698547231173,27.348020394547447,28.319140617374146,524385000
2021-12-22,29.343158721923828,29.497859735844237,28.393997137740122,28.835143931093477,395184000
2021-12-23,29.58269500732422,30.00088555963705,29.374099442198006,29.697472444063603,343022000
2021-12-27,30.885169982910156,31.026895635110456,29.582692792715033,29.602654581173876,403686000
2021-12-28,30.263378143310547,31.269428770384458,29.95397610422819,31.251463920554766,420591000
2021-12-29,29.942995071411133,30.488938376760974,29.309222561431618,30.214470446589925,343139000
2021-12-30,29.528797149658203,30.398113396990578,29.482886560839695,29.769330409557224,308864000
2021-12-31,29.354135513305664,29.971940112811122,29.274290262971935,29.616627511446417,266530000
2022-01-03,30.06276512145996,30.651624582903967,29.727414293582168,29.75735697767053,391547000
2022-01-04,29.23337745666504,30.40909964332839,28.29419661402898,30.218468899947393,527154000
2022-01-05,27.55063247680664,29.359129558729837,27.479770596008006,28.893031463942076,498064000
2022-01-06,28.12352180480957,28.38301936449731,27.012674649326257,27.586561835852063,454186000
2022-01-07,27.194320678710938,28.367050088301752,27.00468748968169,28.086593233674098,409939000
2022-01-10,27.347023010253906,27.415889845673522,25.594417635721964,26.529606264497083,594681000
2022-01-11,27.763219833374023,28.010741462593767,26.787111899859354,27.27017541907624,404089000
2022-01-12,27.944868087768555,28.539714564955542,27.554623289676226,28.012735506788296,383413000
2022-01-13,26.523624420166016,28.42494034461968,26.446771712443983,28.32413577123768,540171000
2022-01-14,26.889907836914062,27.144415867632727,26.159322788062372,26.249148927885333,395832000
2022-01-18,25.852922439575195,26.586502096835268,25.720180142919816,26.209232613206122,424270000
2022-01-19,25.018535614013672,26.49168179020978,25.003565223757168,26.02858007768311,488315000
2022-01-20,24.103307723999023,25.529545731359246,24.031446427083026,25.255077800339837,435181000
2022-01-21,23.32880973815918,24.775007677466373,23.218024282355426,23.461552019986037,718958000
2022-01-24,23.326812744140625,23.334796698374127,20.847616010504623,22.286827510617645,913982000
2022-01-25,22.280838012695312,22.898642619197854,21.957465030730408,22.50240891802153,664616000
2022-01-26,22.72797203063965,24.010487462454297,22.256884472463902,23.195067611762184,755959000
2022-01-27,21.901578903198242,23.948614578743555,21.633097919054194,23.522439993882372,573353000
2022-01-28,22.79584312438965,22.81380797435671,21.25482754600818,21.96944289295478,543774000
2022-01-31,24.438657760620117,24.461614007193518,23.007430303531233,23.137178118250812,564680000
2022-02-01,24.59036636352539,25.0963861195441,23.843811420300632,25.0554650218014,518925000
2022-02-02,25.193199157714844,25.767086343817308,24.505530149134337,25.744131998569852,543419000
2022-02-03,23.90169906616211,25.028515976458163,23.734024607139915,24.410713264329317,410178000
2022-02-04,24.271982192993164,24.58737122731306,23.58631015608026,23.925652956622258,354829000
2022-02-07,24.680194854736328,25.133315720726692,24.1552107776214,24.32488219866303,376868000
2022-02-08,25.05946159362793,25.181225487134643,23.933641958398347,24.31190899495466,410359000
2022-02-09,26.653366088867188,26.67332787595736,25.303980882340767,25.57245987515864,524282000
2022-02-10,25.774070739746094,26.87294187560028,25.550504800745372,25.944741556292165,513200000
2022-02-11,23.90269660949707,26.1014383680604,23.727038196145745,25.865894587572004,605472000
2022-02-14,24.220083236694336,24.826907552973196,23.709072083831487,23.887726864389506,440424000
2022-02-15,26.443775177001953,26.49367774510804,24.73608279745119,24.900762795130042,699869000
2022-02-16,26.459747314453125,26.530611104591138,25.502601665801084,26.208235589724197,732676000
2022-02-17,24.45961570739746,25.735144573729002,24.118277908301224,25.580443580769725,810595000
2022-02-18,23.596290588378906,24.93769195223297,23.05533867775434,24.620305983753607,761255000
2022-02-22,23.344776153564453,24.01747279961412,22.955530805597544,22.990462982791453,633422000
2022-02-23,22.34372329711914,24.10830716721105,22.257891003906938,23.755988904392673,566511000
2022-02-24,23.702085494995117,23.753985005383658,20.84961126769638,20.97436959630377,735801000
2022-02-25,24.110294342041016,24.1701778047602,23.33579559273523,23.675138387578873,528866000
2022-02-28,24.33785629272461,24.61731564927492,23.661167584235766,23.945616436590047,477319000
2022-03-01,23.431608200073242,24.32986963799387,23.08727591797761,24.2440354711342,412056000
2022-03-02,24.177295684814453,24.36596352986119,23.373716624457607,23.714114992353235,389642000
2022-03-03,23.67218780517578,24.283108229788855,23.427618955251905,24.219219994125485,365095000
2022-03-04,22.895557403564453,23.63824497847324,22.44235747690305,23.342767392238667,431415000
2022-03-07,21.314348220825195,22.992385688642184,21.292387654278762,22.77676506442822,450821000
2022-03-08,21.476064682006836,22.333549276082426,20.613587838111286,21.271426231053603,557467000
2022-03-09,22.973419189453125,23.179055323683137,22.207771447985007,22.34752397571556,492742000
2022-03-10,22.6180477142334,22.7478176453068,21.843415073164238,22.49127084816649,428066000
2022-03-11,22.06102752685547,23.10418476897103,22.00712190165807,22.981400580014764,367209000
2022-03-14,21.292390823364258,22.22274672696289,21.121692803109244,21.830440015715702,385354000
2022-03-15,22.932485580444336,22.99737148292637,21.284398127686185,21.48005161925148,491996000
2022-03-16,24.452804565429688,24.553626296633002,23.13113987283626,23.458560601182327,671422000
2022-03-17,24.722332000732422,24.798196302698308,23.863847789795177,24.077471154131192,471941000
2022-03-18,26.406352996826172,26.5221495744112,24.5805796111346,24.755270261820684,730719000
2022-03-21,26.686859130859375,27.10412324336721,25.92121138568289,26.46026011637226,591727000
2022-03-22,26.477231979370117,27.189973726396275,26.02602929912915,26.679873158121083,547007000
2022-03-23,25.58880043029785,26.56507466192013,25.529904449568786,26.079931563168326,502120000
2022-03-24,28.100366592407227,28.270066930927037,25.861321335623835,26.119865453340214,877379000
2022-03-25,27.64316749572754,28.307993440069914,27.222910357307455,27.83682564076314,579016000
2022-03-28,28.169240951538086,28.200186425941997,27.158026699534492,27.7070580201299,425494000
2022-03-29,28.605470657348633,28.894958306684245,27.930662062478252,28.644401446440966,488984000
2022-03-30,27.641176223754883,28.445754802964743,27.454505676769504,28.254093909967974,463487000
2022-03-31,27.237884521484375,28.198188071817484,27.22191389271316,27.733010189112925,523440000
2022-04-01,26.664899826049805,27.447517830165626,26.220684779158603,27.326730894613775,517235000
2022-04-04,27.311756134033203,27.509406950687776,26.566073594108467,26.680870583661918,397120000
2022-04-05,25.885278701782227,27.270831893546518,25.77447435397992,27.205945967215584,436615000
2022-04-06,24.36396026611328,25.2553851988912,23.960673350227694,24.890031380399478,703833000
2022-04-07,24.165315628051758,24.6784092608977,23.436603251438946,24.397904594724462,557992000
2022-04-08,23.078237533569336,23.880820824954892,23.021338824397546,23.874830885888688,524781000
2022-04-11,21.878355026245117,22.28064432124628,21.621808207745975,22.174832229313022,575207000
2022-04-12,21.466079711914062,22.684927279513232,21.244471063259667,22.497259071532707,662258000
2022-04-13,22.163846969604492,22.460324131590653,21.417166779097364,21.689686094459127,516943000
2022-04-14,21.220508575439453,22.736830655412124,21.12567680393289,22.46530909339802,569097000
2022-04-18,21.74459457397461,22.049055218441843,21.041835348848686,21.162622298915643,525701000
2022-04-19,22.158855438232422,22.333546077200904,21.27641352942195,21.681697715813993,512781000
2022-04-20,21.44411849975586,22.630023279185664,21.16261619627235,22.477293204743273,468974000
2022-04-21,20.147409439086914,22.35251367670244,19.964731581536245,21.670717529613366,656209000
2022-04-22,19.4805908203125,20.44987943712727,19.465617877374534,20.26720153654447,624713000
2022-04-25,19.86690902709961,19.90983247795217,19.062330417825684,19.1681425122934,641566000
2022-04-26,18.75486946105957,19.753106067107918,18.6370775110821,19.68322980932217,653143000
2022-04-27,18.38252830505371,19.133201147980134,18.257748727324,18.565204266444386,499460000
2022-04-28,19.747116088867188,20.001667489116333,18.45739457929483,18.933552723499567,570327000
2022-04-29,18.514297485351562,20.092509128467537,18.484349698064364,19.367789431189383,500435000
2022-05-02,19.49855613708496,19.539482298603552,18.358569760292387,18.508304867075665,572049000
2022-05-03,19.56743621826172,19.790044492832212,19.099263315754698,19.365792728207555,475751000
2022-05-04,20.298145294189453,20.364028903111393,18.717936368444736,19.887870698989126,648855000
2022-05-05,18.81077003479004,19.88986315661059,18.46737678729166,19.83196677519654,626331000
2022-05-06,18.642066955566406,19.47759084783284,17.95827544658024,18.702960208114586,633297000
2022-05-09,16.92011260986328,18.222809887329202,16.79732840064044,18.00220081323754,644455000
2022-05-10,17.563974380493164,18.16591176162213,16.994979755458832,17.657808494966158,761474000
2022-05-11,16.600675582885742,17.72169650040984,16.538786536925784,17.316412260690328,670167000
2022-05-12,16.14647674560547,16.75839666865511,15.539550023935458,16.190399781878746,708728000
2022-05-13,17.674779891967773,17.896388580108713,16.5637433859514,16.758399254402644,670437000
